Trading contract,Item Number,QTY,Date From,Date To,Material,Counter Party,UOM,Contract Type,Sales Organization,Distribution Channel,Division,Shipping Conditions,L/S Position Indicator,Mode of transport,Plant,Tolerance Schedule ID,Incoterms Sales,Incoterms Part2 Sale
0000032958,000140,48000.00,3/1/19,3/31/19,000000000000100133,0200157629,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C300000763
0000033027,000010,64.00,3/1/19,3/31/19,000000000000100007,0200861772,TO,GTP1,1451,10,20,,WNKL,01,1142,1TO U TOL,DEL,P1142
0000033043,000010,1000000.00,1/1/19,1/31/19,000000000000100133,P0000,LB,GTP1,1100,30,21,,MANK,01,0010,25PCT O TL,DEL,P0010
0000033044,000010,1000000.00,2/1/19,2/28/19,000000000000100133,P0000,LB,GTP1,1100,30,21,,MANK,01,0010,25PCT O TL,DEL,P0010
0000033045,000010,1000000.00,3/1/19,3/31/19,000000000000100133,P0000,LB,GTP1,1100,30,21,,MANK,01,0010,25PCT O TL,DEL,P0010
0000033168,000010,26.00,1/1/19,1/31/19,000000000000100057,0200790361,STO,ZVS1,1100,10,23,01,MANK,01,0010,VEH LT TOL,FOB,P0010
0000033169,000010,26.00,2/1/19,2/28/19,000000000000100057,0200790361,STO,ZVS1,1100,10,23,01,MANK,01,0010,VEH LT TOL,FOB,P0010
0000033170,000010,26.00,3/1/19,3/31/19,000000000000100057,0200790361,STO,ZVS1,1100,10,23,01,MANK,01,0010,VEH LT TOL,FOB,P0010
0000033221,000010,26.00,4/1/19,4/30/19,000000000000100057,0200790361,STO,ZVS1,1100,10,23,01,MANK,01,0010,VEH LT TOL,FOB,P0010
0000033222,000010,26.00,5/1/19,5/31/19,000000000000100057,0200790361,STO,ZVS1,1100,10,23,01,MANK,01,0010,VEH LT TOL,FOB,P0010
0000033223,000010,26.00,6/1/19,6/30/19,000000000000100057,0200790361,STO,ZVS1,1100,10,23,01,MANK,01,0010,VEH LT TOL,FOB,P0010
0000033286,000010,205000.00,1/1/19,1/31/19,000000000000100119,0200147822,LB,ZVS1,1451,10,21,01,HALL,02,1059,VEH LT TOL,DEL,C300000304
0000033286,000020,205000.00,1/1/19,1/31/19,000000000000100119,0200147822,LB,ZVS1,1451,10,21,01,HALL,02,1059,VEH LT TOL,DEL,C300000304
0000033286,000030,205000.00,1/1/19,1/31/19,000000000000100119,0200147822,LB,ZVS1,1451,10,21,01,HALL,02,1059,VEH LT TOL,DEL,C300000304
0000033286,000040,205000.00,1/1/19,1/31/19,000000000000100119,0200147822,LB,ZVS1,1451,10,21,01,HALL,02,1059,VEH LT TOL,DEL,C300000304
0000033286,000050,205000.00,1/1/19,1/31/19,000000000000100119,0200147822,LB,ZVS1,1451,10,21,01,HALL,02,1059,VEH LT TOL,DEL,C300000304
0000033287,000010,205000.00,2/1/19,2/28/19,000000000000100119,0200147822,LB,ZVS1,1451,10,21,01,HALL,02,1059,VEH LT TOL,DEL,C300000304
0000033287,000020,205000.00,2/1/19,2/28/19,000000000000100119,0200147822,LB,ZVS1,1451,10,21,01,HALL,02,1059,VEH LT TOL,DEL,C300000304
0000033287,000030,205000.00,2/1/19,2/28/19,000000000000100119,0200147822,LB,ZVS1,1451,10,21,01,HALL,02,1059,VEH LT TOL,DEL,C300000304
0000033287,000040,205000.00,2/1/19,2/28/19,000000000000100119,0200147822,LB,ZVS1,1451,10,21,01,HALL,02,1059,VEH LT TOL,DEL,C300000304
0000033287,000050,205000.00,2/1/19,2/28/19,000000000000100119,0200147822,LB,ZVS1,1451,10,21,01,HALL,02,1059,VEH LT TOL,DEL,C300000304
0000033288,000010,205000.00,3/1/19,3/31/19,000000000000100119,0200147822,LB,ZVS1,1451,10,21,01,HALL,02,1059,VEH LT TOL,DEL,C300000304
0000033288,000020,205000.00,3/1/19,3/31/19,000000000000100119,0200147822,LB,ZVS1,1451,10,21,01,HALL,02,1059,VEH LT TOL,DEL,C300000304
0000033288,000030,205000.00,3/1/19,3/31/19,000000000000100119,0200147822,LB,ZVS1,1451,10,21,01,HALL,02,1059,VEH LT TOL,DEL,C300000304
0000033288,000040,205000.00,3/1/19,3/31/19,000000000000100119,0200147822,LB,ZVS1,1451,10,21,01,HALL,02,1059,VEH LT TOL,DEL,C300000304
0000033288,000050,205000.00,3/1/19,3/31/19,000000000000100119,0200147822,LB,ZVS1,1451,10,21,01,HALL,02,1059,VEH LT TOL,DEL,C300000304
0000033288,000060,205000.00,3/1/19,3/31/19,000000000000100119,0200147822,LB,ZVS1,1451,10,21,01,HALL,02,1059,VEH LT TOL,DEL,C300000304
0000033288,000070,205000.00,3/1/19,3/31/19,000000000000100119,0200147822,LB,ZVS1,1451,10,21,01,HALL,02,1059,VEH LT TOL,DEL,C300000304
0000033288,000080,205000.00,3/1/19,3/31/19,000000000000100119,0200147822,LB,ZVS1,1451,10,21,01,HALL,02,1059,VEH LT TOL,DEL,C300000304
0000033288,000090,205000.00,3/1/19,3/31/19,000000000000100119,0200147822,LB,ZVS1,1451,10,21,01,HALL,02,1059,VEH LT TOL,DEL,C300000304
0000033288,000100,205000.00,3/1/19,3/31/19,000000000000100119,0200147822,LB,ZVS1,1451,10,21,01,HALL,02,1059,VEH LT TOL,DEL,C300000304
0000033312,000010,205000.00,1/1/19,1/31/19,000000000000100119,0200147822,LB,ZVS1,1451,10,21,01,HALL,02,1059,VEH LT TOL,DEL,C300001171
0000033312,000020,205000.00,1/1/19,1/31/19,000000000000100119,0200147822,LB,ZVS1,1451,10,21,01,HALL,02,1059,VEH LT TOL,DEL,C300001171
0000033312,000030,205000.00,1/1/19,1/31/19,000000000000100119,0200147822,LB,ZVS1,1451,10,21,01,HALL,02,1059,VEH LT TOL,DEL,C300001171
0000033312,000040,205000.00,1/1/19,1/31/19,000000000000100119,0200147822,LB,ZVS1,1451,10,21,01,HALL,02,1059,VEH LT TOL,DEL,C300001171
0000033312,000050,205000.00,1/1/19,1/31/19,000000000000100119,0200147822,LB,ZVS1,1451,10,21,01,HALL,02,1059,VEH LT TOL,DEL,C300001171
0000033313,000010,205000.00,2/1/19,2/28/19,000000000000100119,0200147822,LB,ZVS1,1451,10,21,01,HALL,02,1059,VEH LT TOL,DEL,C300001171
0000033313,000020,205000.00,2/1/19,2/28/19,000000000000100119,0200147822,LB,ZVS1,1451,10,21,01,HALL,02,1059,VEH LT TOL,DEL,C300001171
0000033313,000030,205000.00,2/1/19,2/28/19,000000000000100119,0200147822,LB,ZVS1,1451,10,21,01,HALL,02,1059,VEH LT TOL,DEL,C300001171
0000033313,000040,205000.00,2/1/19,2/28/19,000000000000100119,0200147822,LB,ZVS1,1451,10,21,01,HALL,02,1059,VEH LT TOL,DEL,C300001171
0000033313,000050,205000.00,2/1/19,2/28/19,000000000000100119,0200147822,LB,ZVS1,1451,10,21,01,HALL,02,1059,VEH LT TOL,DEL,C300001171
0000033314,000010,205000.00,3/1/19,3/31/19,000000000000100119,0200147822,LB,ZVS1,1451,10,21,01,HALL,02,1059,VEH LT TOL,DEL,C300001171
0000033314,000020,205000.00,3/1/19,3/31/19,000000000000100119,0200147822,LB,ZVS1,1451,10,21,01,HALL,02,1059,VEH LT TOL,DEL,C300001171
0000033314,000030,205000.00,3/1/19,3/31/19,000000000000100119,0200147822,LB,ZVS1,1451,10,21,01,HALL,02,1059,VEH LT TOL,DEL,C300001171
0000033314,000040,205000.00,3/1/19,3/31/19,000000000000100119,0200147822,LB,ZVS1,1451,10,21,01,HALL,02,1059,VEH LT TOL,DEL,C300001171
0000033314,000050,205000.00,3/1/19,3/31/19,000000000000100119,0200147822,LB,ZVS1,1451,10,21,01,HALL,02,1059,VEH LT TOL,DEL,C300001171
0000033344,000010,45.00,3/1/19,3/31/19,000000000000100038,P1106,TO,GTP1,1451,10,20,,HALL,01,1059,1TO U TOL,DEL,P1059
0000033356,000010,40000.00,6/1/19,6/30/19,000000000000100133,0200140542,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C200157649
0000033356,000020,40000.00,6/1/19,6/30/19,000000000000100133,0200140542,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C200157649
0000033356,000030,40000.00,6/1/19,6/30/19,000000000000100133,0200140542,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C200157649
0000033356,000040,40000.00,6/1/19,6/30/19,000000000000100133,0200140542,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C200157649
0000033356,000050,40000.00,6/1/19,6/30/19,000000000000100133,0200140542,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C200157649
0000033356,000060,40000.00,6/1/19,6/30/19,000000000000100133,0200140542,LB,ZVS1,1100,10,21,01,MANK,01,0010,VEH LT TOL,DEL,C200157649
0000033396,000010,1000000.00,1/1/19,1/31/19,000000000000100133,P0000,LB,GTS1,1100,30,21,01,MANK,01,0010,25PCT O TL,DEL,P0010
0000033397,000010,1000000.00,2/1/19,2/28/19,000000000000100133,P0000,LB,GTS1,1100,30,21,01,MANK,01,0010,25PCT O TL,DEL,P0010
0000033398,000010,1000000.00,3/1/19,3/31/19,000000000000100133,P0000,LB,GTS1,1100,30,21,01,MANK,01,0010,25PCT O TL,DEL,P0010
0000033402,000010,1000000.00,1/1/19,1/31/19,000000000000100014,P0000,LB,GTP1,1100,30,21,,MANK,01,0010,25PCT O TL,DEL,P0010
0000033403,000010,1000000.00,2/1/19,2/28/19,000000000000100014,P0000,LB,GTP1,1100,30,21,,MANK,01,0010,25PCT O TL,DEL,P0010
0000033404,000010,1000000.00,3/1/19,3/31/19,000000000000100014,P0000,LB,GTP1,1100,30,21,,MANK,01,0010,25PCT O TL,DEL,P0010
